species,lat,lon,year,country_name,iso3,source_type,location_type,source,is_point
Ae. aegypti,-25.46,-53.59,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.45,-54.55,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.45,-53.23,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.45,-52.96,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.44,-53.43,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.44,-54.41,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.4,-54.25,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.39,-53.55,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.33,-53.9,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.31,-52.39,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.3,-49.34,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.29,-53.79,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.27,-54.1,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.25,-53.54,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.23,-53.15,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.2,-52.62,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.15,-50.07,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.14,-54.33,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.11,-54.26,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.1,-54.09,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.06,-53.4,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.05,-52.86,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.02,-53.62,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.0,-52.69,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-25.0,-53.93,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.97,-54.09,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.91,-51.9,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.9,-53.01,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.89,-53.87,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.87,-54.3,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.86,-47.74,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.82,-52.71,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.82,-54.12,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.8,-53.92,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.79,-53.07,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.78,-48.07,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.78,-48.18,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.74,-53.26,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.71,-54.22,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.7,-53.79,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.7,-52.24,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.69,-53.35,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.68,-50.48,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.68,-47.85,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.68,-51.23,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.68,-53.09,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.64,-53.15,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.64,-54.25,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.63,-53.51,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.63,-52.56,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.62,-52.79,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.59,-47.45,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.59,-54.16,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.57,-53.97,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.57,-52.27,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.56,-49.22,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.51,-53.03,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.5,-48.23,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.5,-51.65,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.5,-47.86,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.49,-53.3,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.47,-53.81,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.45,-53.99,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.45,-53.57,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.44,-54.19,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.43,-53.35,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.43,-51.94,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.41,-53.41,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.41,-52.84,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.38,-51.55,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.36,-52.11,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.35,-52.6,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.35,-52.3,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.34,-51.33,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.33,-51.83,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.32,-53.15,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.31,-51.21,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.3,-53.35,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.3,-47.95,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.29,-53.81,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.29,-47.14,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.28,-47.01,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.28,-51.62,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.27,-52.97,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.26,-52.75,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.22,-47.64,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.21,-51.75,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.19,-47.36,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.19,-54.22,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.19,-51.46,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.19,-54.07,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.18,-47.16,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.17,-53.06,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.16,-53.55,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.15,-51.91,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.15,-52.79,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.13,-52.14,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.13,-52.37,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.12,-52.64,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.1,-49.32,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.1,-53.88,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.1,-46.81,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.09,-53.42,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.08,-51.78,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.07,-51.63,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.07,-52.06,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.07,-49.98,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.07,-46.67,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.06,-53.76,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.06,-53.22,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.05,-48.27,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.02,-52.99,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.02,-46.5,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.0,-51.27,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.0,-51.82,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-24.0,-51.5,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.96,-53.31,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.96,-53.57,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.95,-46.5,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.95,-51.6,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.95,-46.22,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.94,-54.25,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.94,-48.67,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.93,-48.01,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.93,-52.31,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.93,-52.59,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.92,-51.18,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.91,-53.95,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.91,-49.15,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.9,-48.87,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.89,-52.04,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.88,-50.61,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.87,-54.89,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.87,-49.8,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.86,-46.29,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.86,-51.69,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.86,-46.41,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.86,-52.86,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.86,-47.72,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.84,-45.34,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.83,-51.87,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.83,-52.15,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.82,-53.7,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.82,-54.54,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.82,-51.03,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.81,-47.19,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.8,-46.53,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.8,-47.43,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.8,-51.43,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.79,-50.3,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.78,-51.53,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.77,-46.02,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.76,-52.28,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.75,-51.67,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.75,-53.6,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.75,-45.62,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.74,-51.29,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.74,-54.23,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.74,-52.6,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.73,-53.09,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.73,-55.34,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.72,-53.92,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.72,-53.81,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.72,-49.96,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.72,-51.83,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.72,-52.02,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.71,-46.5,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.71,-50.75,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.71,-53.42,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.7,-46.61,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.7,-52.39,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.68,-46.95,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.68,-46.72,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.67,-51.34,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.67,-46.44,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.66,-47.59,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.66,-49.78,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.66,-52.44,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.65,-49.44,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.65,-46.86,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.65,-47.78,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.64,-52.87,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.63,-48.11,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.63,-54.96,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.63,-51.7,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.63,-46.56,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.62,-50.5,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.62,-45.49,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.62,-46.79,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.61,-48.45,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.61,-51.55,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.61,-52.1,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.59,-50.75,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.59,-53.23,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.59,-52.18,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.58,-47.41,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.58,-50.63,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.58,-51.42,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.57,-52.2,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.57,-49.56,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.56,-46.37,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.55,-46.97,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.55,-47.87,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.55,-46.85,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.54,-47.66,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.54,-50.79,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.54,-46.9,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.53,-49.24,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.53,-47.28,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.53,-46.78,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.53,-47.1,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.52,-52.53,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.52,-47.2,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.52,-53.84,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.51,-46.88,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.5,-51.78,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.49,-51.72,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.48,-52.67,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.48,-51.86,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.48,-51.1,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.47,-49.02,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.47,-47.73,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.47,-47.44,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.47,-49.4,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.47,-52.81,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.46,-52.12,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.46,-52.23,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.46,-49.72,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.46,-50.72,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.46,-48.8,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.45,-48.42,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.45,-46.92,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.45,-51.45,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.44,-49.92,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.44,-52.54,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.44,-52.3,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
Ae. aegypti,-23.43,-47.07,2013,Brazil,BRA,unpublished,polygon,Kraemer et al. 2015/2017,False
