city,country,lat,lon,population,month,temp_mean_c,rh_mean_pct,precip_sum_mm,vpd_kpa,photoperiod_h,vpd_score,temp_score_aegypti,temp_score_albopictus,photo_factor_albopictus_temperate_only,latitude_weight,photoperiod_relevant,cpp_doy,cpp_month,T_postcpp,lag_days_raw,lag_days,tau_postcpp_days,q_persistence_start,temp_score_cpp_month,vpd_score_cpp_month,S_cpp,days_since_cpp,adult_persistence_tail,adult_persistence_tail_used,postcpp_applicable,suitability_score_aegypti,suitability_score_albopictus_base,suitability_score_albopictus,era5land_fallback_deg,elevation_m,special_interest
Hubli,India,15.3502,75.1376,943788,6,24.06,82.6,172.5,0.5212,12.91,1.0,0.7496,0.9676,0.9999,0.0167,False,,,,,,,0.75,,,,,0.0,False,False,0.7496,0.9675,0.9675,0.0,634.0,0
Hubli,India,15.3502,75.1376,943788,7,22.76,87.0,197.3,0.3586,12.83,1.0,0.6421,0.8708,0.9998,0.0167,False,,,,,,,0.75,,,,,0.0,False,False,0.6421,0.8707,0.8707,0.0,634.0,0
Hubli,India,15.3502,75.1376,943788,8,22.69,86.0,149.4,0.3859,12.51,1.0,0.6364,0.8657,0.9974,0.0167,False,,,,,,,0.75,,,,,0.0,False,False,0.6364,0.8634,0.8634,0.0,634.0,0
Hubli,India,15.3502,75.1376,943788,9,23.14,83.0,134.9,0.4829,12.08,1.0,0.6738,0.8993,0.9857,0.0167,False,,,,,,,0.75,,,,,0.0,False,False,0.6738,0.8865,0.8865,0.0,634.0,0
Hubli,India,15.3502,75.1376,943788,10,23.58,75.7,115.8,0.7076,11.65,1.0,0.7096,0.9316,0.9834,0.0167,False,,,,,,,0.75,,,,,0.0,False,False,0.7096,0.9161,0.9161,0.0,634.0,0
Hubli,India,15.3502,75.1376,943788,11,23.22,60.7,31.8,1.1184,11.27,0.9408,0.6805,0.9054,0.9833,0.0167,False,,,,,,,0.75,,,,,0.0,False,False,0.6402,0.8375,0.8375,0.0,634.0,0
Hubli,India,15.3502,75.1376,943788,12,22.56,50.6,6.0,1.3501,11.09,0.8249,0.6254,0.8558,0.9833,0.0167,False,,,,,,,0.75,,,,,0.0,False,False,0.5159,0.6942,0.6942,0.0,634.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,1,8.06,81.6,178.9,0.1978,12.88,1.0,0.0,0.0,0.9997,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,2,7.97,82.0,156.4,0.193,12.53,1.0,0.0,0.0,0.996,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,3,7.77,81.4,131.5,0.1967,12.11,1.0,0.0,0.0,0.9759,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,4,7.29,75.1,78.1,0.2547,11.62,1.0,0.0,0.0,0.9707,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,5,6.68,58.4,36.5,0.4075,11.23,1.0,0.0,0.0,0.9706,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,6,5.81,52.7,26.6,0.4367,11.02,1.0,0.0,0.0,0.9706,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,7,5.26,53.7,33.4,0.4111,11.11,1.0,0.0,0.0,0.9706,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,8,5.84,57.2,49.7,0.396,11.44,1.0,0.0,0.0,0.9707,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,9,6.72,62.1,71.9,0.3725,11.91,1.0,0.0,0.0,0.9719,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,10,7.82,66.5,99.0,0.3548,12.38,1.0,0.0,0.0,0.9899,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,11,8.63,67.3,97.7,0.3659,12.79,1.0,0.0,0.0,0.9994,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
El Alto,Bolivia,-16.5047,-68.1633,943000,12,8.45,76.2,156.8,0.2636,12.98,1.0,0.0,0.0,0.9999,0.0294,False,,,,,,,0.75,,,,,0.0,False,False,0.0,0.0,0.0,0.0,4095.0,0
Çankaya,Turkey,39.9244,32.8856,942553,1,-0.5,75.1,59.3,0.1465,9.47,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-216.0,0.0,False,False,0.0,0.0,0.0,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,2,1.13,68.9,51.8,0.206,10.48,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-185.0,0.0,False,False,0.0,0.0,0.0,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,3,5.0,62.0,62.1,0.3316,11.69,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-157.0,0.0,False,False,0.0,0.0,0.0,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,4,10.11,56.0,57.3,0.5446,13.06,1.0,0.0,0.0,0.0304,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-126.0,0.0,False,False,0.0,0.0,0.0,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,5,15.24,52.0,57.6,0.8322,14.2,1.0,0.0226,0.3134,0.9965,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-96.0,0.0,False,False,0.0226,0.3123,0.3123,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,6,19.36,47.6,40.2,1.1776,14.82,0.9112,0.3616,0.6184,1.0,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-65.0,0.0,False,False,0.3295,0.5635,0.5635,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,7,22.96,38.7,11.3,1.7187,14.57,0.6407,0.6587,0.8858,0.9998,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-35.0,0.0,False,False,0.422,0.5674,0.5674,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,8,23.08,37.9,13.1,1.7536,13.58,0.6232,0.6682,0.8943,0.6657,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,-4.0,0.0,False,False,0.4165,0.371,0.371,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,9,18.73,40.2,17.9,1.2923,12.25,0.8538,0.3097,0.5717,0.0003,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,27.0,0.3076,True,True,0.2644,0.0001,0.3076,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,10,13.09,51.8,34.5,0.726,10.92,1.0,0.0,0.1536,0.0003,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,57.0,0.2188,True,True,0.0,0.0,0.2188,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,11,6.17,64.2,45.9,0.3387,9.75,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,88.0,0.1538,True,True,0.0,0.0,0.1538,0.0,985.0,0
Çankaya,Turkey,39.9244,32.8856,942553,12,1.43,74.8,60.2,0.1707,9.18,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.31,105.988,105.988,88.0319,0.75,0.8943,0.6232,0.418,118.0,0.1094,True,True,0.0,0.0,0.1094,0.0,985.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,1,-1.17,62.9,25.8,0.208,9.71,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-219.0,0.0,False,False,0.0,0.0,0.0,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,2,0.5,63.0,31.4,0.2342,10.62,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-188.0,0.0,False,False,0.0,0.0,0.0,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,3,4.7,68.2,42.8,0.2716,11.71,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-160.0,0.0,False,False,0.0,0.0,0.0,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,4,10.22,70.6,77.8,0.3663,12.96,1.0,0.0,0.0,0.0749,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-129.0,0.0,False,False,0.0,0.0,0.0,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,5,15.47,74.6,99.9,0.4461,13.99,1.0,0.0409,0.3298,0.9967,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-99.0,0.0,False,False,0.0409,0.3287,0.3287,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,6,20.08,80.2,134.3,0.466,14.54,1.0,0.4215,0.6723,1.0,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-68.0,0.0,False,False,0.4215,0.6723,0.6723,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,7,23.73,86.3,289.3,0.4021,14.32,1.0,0.7223,0.943,0.9998,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-38.0,0.0,False,False,0.7223,0.9428,0.9428,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,8,24.83,83.7,234.5,0.5121,13.43,1.0,0.8128,0.9757,0.7744,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,-7.0,0.0,False,False,0.8128,0.7556,0.7556,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,9,20.96,74.8,128.8,0.6245,12.22,1.0,0.4942,0.7377,0.0013,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,24.0,0.517,True,True,0.4942,0.001,0.517,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,10,14.94,68.1,60.4,0.5421,11.02,1.0,0.0,0.2905,0.0011,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,54.0,0.3348,True,True,0.0,0.0003,0.3348,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,11,7.81,67.6,56.4,0.3436,9.96,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,85.0,0.2137,True,True,0.0,0.0,0.2137,0.0,61.0,0
Hwasu-dong,"Korea, South",37.1997,126.8314,941489,12,1.12,65.2,31.2,0.2305,9.45,1.0,0.0,0.0,0.0011,0.9989,True,234.0,8.0,22.55,83.14,83.14,69.0547,0.75,0.9757,1.0,0.7318,115.0,0.1384,True,True,0.0,0.0,0.1384,0.0,61.0,0
Yingcheng,China,24.21,113.401,941325,1,11.67,71.2,69.9,0.3953,10.66,1.0,0.0,0.0481,0.4122,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-239.0,0.0,False,False,0.0,0.0198,0.0198,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,2,13.74,75.6,94.7,0.3842,11.19,1.0,0.0,0.2019,0.4123,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-208.0,0.0,False,False,0.0,0.0832,0.0832,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,3,16.78,80.7,204.2,0.3696,11.83,1.0,0.149,0.4271,0.4255,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-180.0,0.0,False,False,0.149,0.1817,0.1817,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,4,21.09,83.3,280.1,0.4188,12.57,1.0,0.5048,0.7473,0.9392,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-149.0,0.0,False,False,0.5048,0.7019,0.7019,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,5,24.22,85.2,343.2,0.4462,13.17,1.0,0.7625,0.9792,0.9994,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-119.0,0.0,False,False,0.7625,0.9786,0.9786,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,6,26.09,87.8,399.1,0.4113,13.49,1.0,0.9164,0.8831,1.0,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-88.0,0.0,False,False,0.9164,0.8831,0.8831,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,7,27.22,85.0,240.5,0.542,13.36,1.0,0.9901,0.7996,0.9999,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-58.0,0.0,False,False,0.9901,0.7995,0.7995,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,8,27.27,84.3,234.6,0.5678,12.84,1.0,0.9858,0.7958,0.9923,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,-27.0,0.0,False,False,0.9858,0.7896,0.7896,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,9,25.83,79.3,138.2,0.6888,12.13,1.0,0.895,0.9023,0.5322,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,4.0,0.6438,True,True,0.895,0.4802,0.6438,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,10,22.58,68.9,56.6,0.8529,11.42,1.0,0.627,0.8573,0.4127,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,34.0,0.443,True,True,0.627,0.3538,0.443,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,11,17.91,67.7,57.2,0.6637,10.8,1.0,0.2425,0.5112,0.4122,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,65.0,0.3011,True,True,0.2425,0.2107,0.3011,0.0,41.0,0
Yingcheng,China,24.21,113.401,941325,12,12.81,66.4,51.0,0.4975,10.51,1.0,0.0,0.1325,0.4122,0.5878,True,254.0,9.0,25.36,96.628,96.628,80.2576,0.75,0.9023,1.0,0.6767,95.0,0.2072,True,True,0.0,0.0546,0.2072,0.0,41.0,0
Fort Worth,United States,32.7817,-97.3474,941311,1,7.94,63.4,64.6,0.3907,10.07,1.0,0.0,0.0,0.0096,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-224.0,0.0,False,False,0.0,0.0,0.0,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,2,10.15,63.1,68.7,0.4579,10.83,1.0,0.0,0.0,0.0096,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-193.0,0.0,False,False,0.0,0.0,0.0,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,3,14.28,62.1,93.9,0.6167,11.76,1.0,0.0,0.2415,0.0096,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-165.0,0.0,False,False,0.0,0.0023,0.0023,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,4,18.7,61.1,95.7,0.8381,12.82,1.0,0.3075,0.5698,0.3123,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-134.0,0.0,False,False,0.3075,0.1779,0.1779,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,5,23.05,66.2,127.3,0.9517,13.69,1.0,0.666,0.8923,0.9979,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-104.0,0.0,False,False,0.666,0.8904,0.8904,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,6,27.25,63.6,89.5,1.3153,14.15,0.8423,0.9877,0.7974,0.9999,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-73.0,0.0,False,False,0.8319,0.6716,0.6716,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,7,29.79,55.0,44.5,1.8862,13.96,0.5569,0.7766,0.61,0.9998,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-43.0,0.0,False,False,0.4325,0.3397,0.3397,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,8,29.76,53.3,54.6,1.9564,13.21,0.5218,0.7791,0.6123,0.9097,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,-12.0,0.0,False,False,0.4066,0.2906,0.2906,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,9,25.73,58.0,66.6,1.3901,12.19,0.805,0.8871,0.9093,0.0124,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,19.0,0.1824,True,True,0.7141,0.0091,0.1824,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,10,19.97,59.0,95.5,0.9566,11.17,1.0,0.4121,0.6639,0.0096,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,49.0,0.1186,True,True,0.4121,0.0064,0.1186,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,11,13.66,62.8,81.0,0.5811,10.28,1.0,0.0,0.1959,0.0096,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,80.0,0.076,True,True,0.0,0.0019,0.076,0.0,167.0,0
Fort Worth,United States,32.7817,-97.3474,941311,12,8.95,64.2,79.8,0.4091,9.85,1.0,0.0,0.0,0.0096,0.9904,True,239.0,8.0,22.71,83.908,83.908,69.6926,0.75,0.6123,0.5218,0.2396,110.0,0.0494,True,True,0.0,0.0,0.0494,0.0,167.0,0
Setagaya,Japan,35.6466,139.6532,940071,1,4.31,67.9,70.1,0.267,9.84,1.0,0.0,0.0,0.0023,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-220.0,0.0,False,False,0.0,0.0,0.0,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,2,5.04,67.5,69.5,0.2843,10.7,1.0,0.0,0.0,0.0023,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-189.0,0.0,False,False,0.0,0.0,0.0,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,3,8.37,69.9,115.6,0.3312,11.73,1.0,0.0,0.0,0.0023,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-161.0,0.0,False,False,0.0,0.0,0.0,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,4,13.3,73.4,110.8,0.4065,12.91,1.0,0.0,0.1694,0.1283,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-130.0,0.0,False,False,0.0,0.0217,0.0217,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,5,17.91,76.8,125.6,0.4756,13.88,1.0,0.2423,0.511,0.9971,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-100.0,0.0,False,False,0.2423,0.5095,0.5095,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,6,21.25,82.0,160.8,0.4543,14.4,1.0,0.5178,0.759,1.0,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-69.0,0.0,False,False,0.5178,0.759,0.759,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,7,24.89,83.9,144.4,0.5056,14.19,1.0,0.8177,0.9714,0.9998,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-39.0,0.0,False,False,0.8177,0.9712,0.9712,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,8,26.19,81.4,110.3,0.6329,13.35,1.0,0.9254,0.8751,0.8305,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,-8.0,0.0,False,False,0.9254,0.7268,0.7268,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,9,22.95,80.2,178.5,0.555,12.21,1.0,0.6581,0.8852,0.0028,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,23.0,0.483,True,True,0.6581,0.0025,0.483,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,10,17.55,78.4,198.7,0.4328,11.07,1.0,0.2123,0.4841,0.0023,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,53.0,0.3237,True,True,0.2123,0.0011,0.3237,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,11,12.19,75.7,88.4,0.3447,10.08,1.0,0.0,0.0865,0.0023,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,84.0,0.2141,True,True,0.0,0.0002,0.2141,0.0,46.0,0
Setagaya,Japan,35.6466,139.6532,940071,12,7.03,70.9,59.4,0.2923,9.6,1.0,0.0,0.0,0.0023,0.9977,True,235.0,8.0,24.04,90.292,90.292,74.995,0.75,0.8751,1.0,0.6563,114.0,0.1435,True,True,0.0,0.0,0.1435,0.0,46.0,0
Keçiören,Turkey,40.0,32.8667,939279,1,-0.46,75.3,59.4,0.1461,9.46,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-216.0,0.0,False,False,0.0,0.0,0.0,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,2,1.23,69.3,52.0,0.2053,10.48,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-185.0,0.0,False,False,0.0,0.0,0.0,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,3,5.11,62.6,62.1,0.3289,11.68,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-157.0,0.0,False,False,0.0,0.0,0.0,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,4,10.23,56.8,56.9,0.5393,13.07,1.0,0.0,0.0,0.0313,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-126.0,0.0,False,False,0.0,0.0,0.0,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,5,15.38,52.7,56.9,0.8271,14.21,1.0,0.034,0.3237,0.9966,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-96.0,0.0,False,False,0.034,0.3226,0.3226,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,6,19.46,48.5,39.5,1.1649,14.83,0.9175,0.3705,0.6264,1.0,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-65.0,0.0,False,False,0.3399,0.5747,0.5747,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,7,23.02,39.7,11.8,1.6967,14.57,0.6516,0.6635,0.89,0.9998,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-35.0,0.0,False,False,0.4323,0.5799,0.5799,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,8,23.14,38.7,13.0,1.7353,13.58,0.6324,0.6733,0.8989,0.6548,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,-4.0,0.0,False,False,0.4258,0.3722,0.3722,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,9,18.78,41.0,18.4,1.2793,12.25,0.8604,0.3143,0.5759,0.0003,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,27.0,0.3146,True,True,0.2704,0.0001,0.3146,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,10,13.12,52.6,34.9,0.7152,10.91,1.0,0.0,0.1559,0.0003,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,57.0,0.2244,True,True,0.0,0.0,0.2244,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,11,6.1,65.2,46.1,0.3272,9.74,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,88.0,0.1583,True,True,0.0,0.0,0.1583,0.0,969.0,0
Keçiören,Turkey,40.0,32.8667,939279,12,1.43,75.2,61.1,0.1682,9.17,1.0,0.0,0.0,0.0003,0.9997,True,231.0,8.0,27.51,106.948,106.948,88.8292,0.75,0.8989,0.6324,0.4263,118.0,0.1129,True,True,0.0,0.0,0.1129,0.0,969.0,0
Luocheng,China,22.7689,111.5697,936931,1,13.91,72.6,53.1,0.4353,10.75,1.0,0.0,0.2147,0.5904,0.4096,True,253.0,9.0,25.5,97.3,97.3,80.8158,0.75,0.8875,1.0,0.6657,-238.0,0.0,False,False,0.0,0.1268,0.1268,0.0,50.0,0
Luocheng,China,22.7689,111.5697,936931,2,15.79,76.4,49.1,0.4235,11.24,1.0,0.0677,0.354,0.5905,0.4096,True,253.0,9.0,25.5,97.3,97.3,80.8158,0.75,0.8875,1.0,0.6657,-207.0,0.0,False,False,0.0677,0.209,0.209,0.0,50.0,0
Luocheng,China,22.7689,111.5697,936931,3,18.95,80.1,96.3,0.4361,11.84,1.0,0.3285,0.5886,0.6005,0.4096,True,253.0,9.0,25.5,97.3,97.3,80.8158,0.75,0.8875,1.0,0.6657,-179.0,0.0,False,False,0.3285,0.3535,0.3535,0.0,50.0,0
