city_key,city,country,lat,lon,abs_lat,population,elevation_m,lat_zone,story_tag,season_aegypti,season_start_aegypti,season_end_aegypti,cumulative_aegypti,peak_score_aegypti,bimodal_flag_aegypti,suitability_tier_aegypti,season_albopictus,season_start_albopictus,season_end_albopictus,cumulative_albopictus,peak_score_albopictus,bimodal_flag_albopictus,suitability_tier_albopictus,species_divergence,summer_vpd,altitude_suppressed,tropical_hotspot,invasion_front,mediterranean_pattern,year_round_suitability,emerging_suitability_zone,temperate_albopictus_advantage
"Ma’anshan, China",Ma’anshan,China,31.669,118.507,31.669,2159930,21.0,Subtropics,Emerging Suitability,5,5.0,9.0,4.304,0.928,False,Seasonal,4,5.0,8.0,3.331,0.951,False,Seasonal,-1,0.792,False,False,False,False,False,True,False
"Jiamusi, China",Jiamusi,China,46.8,130.319,46.8,2156505,84.0,Temperate,Standard,3,6.0,8.0,1.551,0.647,False,Marginal,3,6.0,8.0,2.525,0.875,False,Marginal,0,0.682,False,False,False,False,False,False,False
"Perth, Australia",Perth,Australia,-31.9558,115.8597,31.9558,2141834,64.0,Subtropics,Emerging Suitability,6,1.0,12.0,3.469,0.617,False,Seasonal,4,1.0,12.0,3.124,0.785,False,Seasonal,-2,1.303,False,False,False,False,False,True,False
"Gaziantep, Turkey",Gaziantep,Turkey,37.0628,37.3792,37.0628,2130432,846.0,Subtropics,Standard,3,5.0,9.0,1.785,0.418,True,Marginal,2,5.0,6.0,1.21,0.596,False,Marginal,-1,2.47,False,False,False,False,False,False,False
"Phnom Penh, Cambodia",Phnom Penh,Cambodia,11.5696,104.921,11.5696,2129371,20.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.641,0.967,False,Extended,12,1.0,12.0,7.707,0.777,False,Extended,0,0.884,False,True,False,False,True,False,False
"St. Louis, United States",St. Louis,United States,38.6359,-90.2451,38.6359,2127843,145.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.257,0.858,False,Seasonal,4,5.0,8.0,3.089,0.958,False,Seasonal,-1,1.068,False,False,False,False,False,True,False
"Mogadishu, Somalia",Mogadishu,Somalia,2.0392,45.3419,2.0392,2120000,13.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.015,0.995,False,Extended,12,1.0,12.0,10.41,0.974,False,Extended,0,0.652,False,True,False,False,True,False,False
"Lishui, China",Lishui,China,28.468,119.923,28.468,2116957,72.0,Subtropics,Mediterranean Pattern,6,5.0,10.0,4.471,0.958,False,Seasonal,5,4.0,8.0,3.746,0.984,True,Seasonal,-1,0.883,False,False,False,True,False,True,False
"Kowloon, Hong Kong",Kowloon,Hong Kong,22.3167,114.1833,22.3167,2108419,43.0,Tropics,Tropical Hotspot,9,3.0,11.0,7.605,0.971,True,Extended,11,2.0,12.0,6.911,0.899,True,Extended,2,0.58,False,True,False,False,False,False,False
"Córdoba, Argentina",Córdoba,Argentina,-31.4167,-64.1833,31.4167,2106734,395.0,Subtropics,Emerging Suitability,5,1.0,12.0,3.014,0.662,False,Seasonal,4,1.0,12.0,3.381,0.889,False,Seasonal,-1,0.891,False,False,False,False,False,True,False
"Zamboanga City, Philippines",Zamboanga City,Philippines,6.9042,122.0761,6.9042,2100000,11.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.198,0.971,True,Extended,12,1.0,12.0,10.416,0.886,False,Extended,0,0.508,False,True,False,False,True,False,False
"Rawalpindi, Pakistan",Rawalpindi,Pakistan,33.6,73.0333,33.6,2098231,513.0,Subtropics,Standard,6,4.0,10.0,4.221,0.89,False,Seasonal,2,7.0,8.0,1.627,0.582,False,Marginal,-4,1.665,False,False,False,False,False,False,False
"Havana, Cuba",Havana,Cuba,23.1367,-82.3589,23.1367,2089532,21.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.973,0.962,False,Extended,12,1.0,12.0,7.365,0.868,False,Extended,0,0.945,False,True,False,False,True,False,False
"Chongzuo, China",Chongzuo,China,22.377,107.365,22.377,2088692,122.0,Tropics,Tropical Hotspot,9,3.0,11.0,6.917,0.952,True,Extended,9,3.0,11.0,6.503,0.874,True,Extended,0,0.696,False,True,False,False,False,False,False
"Portland, United States",Portland,United States,45.5371,-122.65,45.5371,2084045,50.0,Temperate,Standard,2,7.0,8.0,1.125,0.418,False,Marginal,3,6.0,8.0,1.916,0.657,False,Marginal,1,0.873,False,False,False,False,False,False,False
"Laibin, China",Laibin,China,23.7501,109.2212,23.7501,2074611,85.0,Subtropics,Mediterranean Pattern,8,4.0,11.0,6.332,0.946,True,Seasonal,7,4.0,10.0,5.399,0.893,True,Seasonal,-1,0.831,False,False,False,True,False,True,False
"San Antonio, United States",San Antonio,United States,29.4632,-98.5238,29.4632,2069843,224.0,Subtropics,Mediterranean Pattern,7,4.0,10.0,4.916,0.848,True,Seasonal,5,4.0,8.0,3.236,0.989,True,Seasonal,-2,1.445,False,False,False,True,False,True,False
"Vadodara, India",Vadodara,India,22.3,73.2,22.3,2065771,40.0,Tropics,Tropical Hotspot,9,1.0,12.0,6.186,0.929,False,Extended,9,1.0,12.0,4.552,0.74,False,Extended,0,1.028,False,True,False,False,False,False,False
"Qingyang, China",Qingyang,China,24.7816,118.5517,24.7816,2061600,32.0,Subtropics,Mediterranean Pattern,8,4.0,11.0,6.257,0.994,True,Seasonal,7,4.0,10.0,5.196,0.962,True,Seasonal,-1,0.659,False,False,False,True,False,True,False
"Rājkot, India",Rājkot,India,22.3,70.7833,22.3,2043000,136.0,Tropics,Tropical Hotspot,10,1.0,12.0,6.513,0.96,False,Extended,9,1.0,12.0,4.872,0.767,False,Extended,-1,1.063,False,True,False,False,False,False,False
"Shangzhou, China",Shangzhou,China,33.8734,109.9186,33.8734,2041231,706.0,Subtropics,Emerging Suitability,3,6.0,8.0,2.273,0.705,False,Marginal,4,5.0,8.0,2.947,0.928,False,Seasonal,1,0.728,False,False,False,False,False,True,False
"Vishākhapatnam, India",Vishākhapatnam,India,17.7042,83.2978,17.7042,2035922,8.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.827,0.968,False,Extended,12,1.0,12.0,8.744,0.904,False,Extended,0,0.857,False,True,False,False,True,False,False
"Shengli, China",Shengli,China,37.434,118.6746,37.434,2035338,2.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.711,0.995,False,Seasonal,4,5.0,8.0,3.084,0.949,False,Seasonal,-1,0.91,False,False,False,False,False,True,False
"Sanmenxia, China",Sanmenxia,China,34.7732,111.2004,34.7732,2034872,378.0,Subtropics,Emerging Suitability,5,5.0,9.0,2.932,0.856,False,Seasonal,4,5.0,8.0,3.253,0.937,False,Seasonal,-1,0.945,False,False,False,False,False,True,False
"Warsaw, Poland",Warsaw,Poland,52.23,21.0111,52.23,2028000,112.0,Temperate,Standard,2,7.0,8.0,0.914,0.375,False,Marginal,3,6.0,8.0,1.942,0.631,False,Marginal,1,0.684,False,False,False,False,False,False,False
"Gujranwala, Pakistan",Gujranwala,Pakistan,32.1567,74.19,32.1567,2027001,226.0,Subtropics,Standard,6,3.0,10.0,4.268,0.885,False,Seasonal,2,7.0,8.0,1.269,0.546,False,Marginal,-4,1.661,False,False,False,False,False,False,False
"Hezhou, China",Hezhou,China,24.4042,111.5672,24.4042,2007858,103.0,Subtropics,Emerging Suitability,7,4.0,10.0,5.472,1.0,False,Seasonal,6,4.0,9.0,5.117,0.929,False,Seasonal,-1,0.685,False,False,False,False,False,True,False
"Aleppo, Syria",Aleppo,Syria,36.2319,37.1681,36.2319,2003671,378.0,Subtropics,Standard,5,5.0,10.0,2.724,0.542,True,Seasonal,2,5.0,6.0,1.512,0.63,False,Marginal,-3,2.17,False,False,False,False,False,False,False
"Tijuana, Mexico",Tijuana,Mexico,32.525,-117.0333,32.525,2002000,31.0,Subtropics,Emerging Suitability,3,7.0,9.0,2.035,0.487,False,Marginal,4,5.0,8.0,2.316,0.67,False,Seasonal,1,0.522,False,False,False,False,False,True,False
"Puning, China",Puning,China,23.298,116.166,23.298,1998619,15.0,Tropics,Standard,8,4.0,11.0,6.792,0.998,True,Seasonal,8,4.0,11.0,6.065,0.934,True,Seasonal,0,0.691,False,False,False,False,False,False,False
"Indore, India",Indore,India,22.7167,75.8472,22.7167,1994397,552.0,Tropics,Standard,8,2.0,12.0,5.497,0.921,False,Seasonal,9,1.0,12.0,4.711,0.944,False,Extended,1,0.968,False,False,False,False,False,False,False
"Minsk, Belarus",Minsk,Belarus,53.9006,27.5586,53.9006,1992862,216.0,Temperate,Standard,0,,,0.568,0.271,False,Minimal,3,6.0,8.0,1.518,0.537,False,Marginal,3,0.564,False,False,False,False,False,False,False
"Karaj, Iran",Karaj,Iran,35.8292,50.9675,35.8292,1973470,1312.0,Subtropics,Standard,0,,,0.889,0.291,False,Minimal,1,5.0,5.0,0.692,0.455,False,Marginal,1,2.857,False,False,False,False,False,False,False
"Kananga, Congo (Kinshasa)",Kananga,Congo (Kinshasa),-5.897,22.4488,5.897,1971704,640.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.999,0.821,True,Extended,12,1.0,12.0,11.267,0.999,True,Extended,0,0.477,False,True,False,False,True,False,False
"Huaibei, China",Huaibei,China,33.956,116.798,33.956,1970265,33.0,Subtropics,Emerging Suitability,5,5.0,9.0,4.038,0.956,False,Seasonal,4,5.0,8.0,3.17,0.796,False,Seasonal,-1,0.915,False,False,False,False,False,True,False
"Peshawar, Pakistan",Peshawar,Pakistan,34.0144,71.5675,34.0144,1970042,322.0,Subtropics,Standard,5,4.0,10.0,3.366,0.763,False,Seasonal,2,7.0,8.0,1.116,0.503,False,Marginal,-3,2.054,False,False,False,False,False,False,False
"Sacramento, United States",Sacramento,United States,38.5677,-121.4685,38.5677,1962998,11.0,Subtropics,Emerging Suitability,5,5.0,9.0,2.709,0.542,False,Seasonal,4,5.0,8.0,2.416,0.693,False,Seasonal,-1,1.531,False,False,False,False,False,True,False
"Sapporo, Japan",Sapporo,Japan,43.0619,141.3544,43.0619,1959313,31.0,Temperate,Standard,2,7.0,8.0,0.962,0.454,False,Marginal,3,6.0,8.0,1.555,0.629,False,Marginal,1,0.377,False,False,False,False,False,False,False
"Tilburg, Netherlands",Tilburg,Netherlands,51.5572,5.0911,51.5572,1944588,17.0,Temperate,Standard,0,,,0.704,0.3,False,Minimal,3,6.0,8.0,1.715,0.563,False,Marginal,3,0.565,False,False,False,False,False,False,False
"Austin, United States",Austin,United States,30.3005,-97.7522,30.3005,1915031,194.0,Subtropics,Mediterranean Pattern,7,4.0,10.0,4.575,0.833,True,Seasonal,5,4.0,8.0,2.952,0.972,True,Seasonal,-2,1.528,False,False,False,True,False,True,False
"Orlando, United States",Orlando,United States,28.4773,-81.337,28.4773,1913597,33.0,Subtropics,Emerging Suitability,9,3.0,11.0,7.071,0.972,True,Extended,5,4.0,8.0,4.269,0.936,False,Seasonal,-4,0.864,False,False,False,False,False,True,False
"Davao, Philippines",Davao,Philippines,7.07,125.6,7.07,1910167,13.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.469,0.989,True,Extended,12,1.0,12.0,10.1,0.896,False,Extended,0,0.64,False,True,False,False,True,False,False
"Songjiang, China",Songjiang,China,31.0058,121.2333,31.0058,1909713,10.0,Subtropics,Emerging Suitability,6,5.0,10.0,4.232,0.886,False,Seasonal,4,5.0,8.0,3.299,0.994,False,Seasonal,-2,0.765,False,False,False,False,False,True,False
"Yinchuan, China",Yinchuan,China,38.485,106.225,38.485,1901793,1111.0,Subtropics,Emerging Suitability,3,6.0,8.0,1.952,0.589,False,Marginal,4,5.0,8.0,2.322,0.762,False,Seasonal,1,1.399,False,False,False,False,False,True,False
"Abhepur, India",Abhepur,India,39.41,116.38,39.41,1895686,25.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.371,0.932,False,Seasonal,4,5.0,8.0,2.342,0.651,False,Seasonal,-1,1.339,False,False,False,False,False,True,False
"Thāne, India",Thāne,India,19.1972,72.9722,19.1972,1886941,14.0,Tropics,Tropical Hotspot,12,1.0,12.0,9.701,0.99,False,Extended,12,1.0,12.0,8.274,0.813,False,Extended,0,0.539,False,True,False,False,True,False,False
"Multan, Pakistan",Multan,Pakistan,30.1978,71.4697,30.1978,1871843,127.0,Subtropics,Standard,4,3.0,11.0,2.69,0.662,False,Seasonal,0,,,0.443,0.144,False,Minimal,-4,2.605,False,False,False,False,False,False,False
"Port Harcourt, Nigeria",Port Harcourt,Nigeria,4.8242,7.0336,4.8242,1865000,16.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.066,0.999,False,Extended,12,1.0,12.0,10.375,0.966,False,Extended,0,0.37,False,True,False,False,True,False,False
"Fushun, China",Fushun,China,41.881,123.957,41.881,1861372,83.0,Temperate,Invasion Front,3,6.0,8.0,2.401,0.786,False,Marginal,4,5.0,8.0,2.997,1.0,False,Seasonal,1,0.785,False,False,True,False,False,False,True
"Tainan, Taiwan",Tainan,Taiwan,22.9833,120.1833,22.9833,1856642,4.0,Tropics,Tropical Hotspot,11,2.0,12.0,8.625,0.998,True,Extended,12,1.0,12.0,6.825,0.926,True,Extended,1,0.726,False,True,False,False,True,False,False
"Pingliang, China",Pingliang,China,35.5424,106.6649,35.5424,1848607,1397.0,Subtropics,Emerging Suitability,3,6.0,8.0,1.296,0.519,False,Marginal,4,5.0,8.0,2.235,0.76,False,Seasonal,1,0.811,False,False,False,False,False,True,False
"Siping, China",Siping,China,43.1668,124.3506,43.1668,1814733,163.0,Temperate,Invasion Front,3,6.0,8.0,2.312,0.776,False,Marginal,4,5.0,8.0,3.002,0.991,False,Seasonal,1,0.842,False,False,True,False,False,False,True
"San Juan, Puerto Rico",San Juan,Puerto Rico,18.3985,-66.061,18.3985,1809800,15.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.787,0.991,False,Extended,12,1.0,12.0,10.13,0.922,False,Extended,0,0.748,False,True,False,False,True,False,False
"Pingxiang, China",Pingxiang,China,27.659,113.887,27.659,1804805,114.0,Subtropics,Mediterranean Pattern,6,5.0,10.0,4.711,0.916,True,Seasonal,5,4.0,8.0,3.822,0.892,True,Seasonal,-1,0.903,False,False,False,True,False,True,False
"Bhopāl, India",Bhopāl,India,23.2599,77.4126,23.2599,1798218,493.0,Tropics,Standard,7,2.0,11.0,5.48,0.98,False,Seasonal,6,2.0,11.0,4.246,0.901,False,Seasonal,-1,1.131,False,False,False,False,False,False,False
"Mosul, Iraq",Mosul,Iraq,36.3667,43.1167,36.3667,1792000,214.0,Subtropics,Standard,3,4.0,10.0,1.074,0.398,False,Marginal,1,5.0,5.0,0.385,0.327,False,Marginal,-2,4.358,False,False,False,False,False,False,False
"Diyarbakır, Turkey",Diyarbakır,Turkey,37.91,40.24,37.91,1791373,661.0,Subtropics,Standard,1,5.0,5.0,1.154,0.348,False,Marginal,1,5.0,5.0,0.883,0.593,False,Marginal,0,3.1,False,False,False,False,False,False,False
"Lubumbashi, Congo (Kinshasa)",Lubumbashi,Congo (Kinshasa),-11.6647,27.4794,11.6647,1786397,1258.0,Tropics,Year-Round Suitability,10,1.0,12.0,5.303,0.656,False,Seasonal,12,1.0,12.0,7.901,0.883,True,Extended,2,0.431,False,False,False,False,True,False,False
"Benin City, Nigeria",Benin City,Nigeria,6.3333,5.6222,6.3333,1780000,89.0,Tropics,Tropical Hotspot,12,1.0,12.0,10.756,0.989,False,Extended,12,1.0,12.0,10.719,0.998,False,Extended,0,0.299,False,True,False,False,True,False,False
"Curitiba, Brazil",Curitiba,Brazil,-25.4297,-49.2719,25.4297,1773718,910.0,Subtropics,Emerging Suitability,4,1.0,12.0,2.705,0.497,False,Seasonal,5,1.0,12.0,3.975,0.732,False,Seasonal,1,0.377,False,False,False,False,False,True,False
"San Jose, United States",San Jose,United States,37.3012,-121.848,37.3012,1771563,26.0,Subtropics,Standard,3,7.0,9.0,1.518,0.414,False,Marginal,3,6.0,8.0,1.968,0.648,False,Marginal,0,1.004,False,False,False,False,False,False,False
"Shuyangzha, China",Shuyangzha,China,34.1299,118.7734,34.1299,1770000,9.0,Subtropics,Emerging Suitability,5,5.0,9.0,3.927,0.98,False,Seasonal,4,5.0,8.0,3.282,0.953,False,Seasonal,-1,0.802,False,False,False,False,False,True,False
"Adana, Turkey",Adana,Turkey,37.0,35.3213,37.0,1765981,35.0,Subtropics,Mediterranean Pattern,6,5.0,10.0,4.27,0.837,True,Seasonal,4,5.0,8.0,2.664,0.83,True,Seasonal,-2,1.28,False,False,False,True,False,True,False
"Quito, Ecuador",Quito,Ecuador,-0.22,-78.5125,0.22,1763275,2826.0,Tropics,Altitude Protected,0,,,0.0,0.0,False,Minimal,0,,,1.652,0.168,False,Minimal,0,0.23,True,False,False,False,False,False,False
"Āgra, India",Āgra,India,27.18,78.02,27.18,1760285,183.0,Subtropics,Standard,6,3.0,11.0,4.445,0.805,False,Seasonal,2,7.0,8.0,1.806,0.624,False,Marginal,-4,1.575,False,False,False,False,False,False,False
"Peyanvilai, India",Peyanvilai,India,8.9,77.9833,8.9,1750176,52.0,Tropics,Tropical Hotspot,11,1.0,12.0,7.063,0.988,False,Extended,8,1.0,12.0,5.781,0.866,False,Seasonal,-3,1.907,False,True,False,False,False,False,False
"Lusaka, Zambia",Lusaka,Zambia,-15.4167,28.2833,15.4167,1747152,1285.0,Tropics,Year-Round Suitability,10,1.0,12.0,5.269,0.64,False,Seasonal,12,1.0,12.0,7.712,0.869,True,Extended,2,0.559,False,False,False,False,True,False,False
"Indianapolis, United States",Indianapolis,United States,39.7771,-86.1458,39.7771,1740984,219.0,Subtropics,Emerging Suitability,4,6.0,9.0,2.649,0.758,False,Seasonal,4,5.0,8.0,2.924,0.975,False,Seasonal,0,0.904,False,False,False,False,False,True,False
"Hyderabad City, Pakistan",Hyderabad City,Pakistan,25.3792,68.3683,25.3792,1732693,22.0,Subtropics,Standard,7,2.0,11.0,3.774,0.583,False,Seasonal,2,7.0,8.0,1.894,0.45,False,Marginal,-5,1.781,False,False,False,False,False,False,False
"Pimpri-Chinchwad, India",Pimpri-Chinchwad,India,18.6186,73.8037,18.6186,1729320,567.0,Tropics,Tropical Hotspot,12,1.0,12.0,7.446,0.823,False,Extended,12,1.0,12.0,8.743,0.966,False,Extended,0,0.372,False,True,False,False,True,False,False
"Maracay, Venezuela",Maracay,Venezuela,10.2469,-67.5961,10.2469,1723236,445.0,Tropics,Tropical Hotspot,12,1.0,12.0,8.416,0.781,True,Extended,12,1.0,12.0,11.08,0.996,True,Extended,0,0.623,False,True,False,False,True,False,False
"Masqaţ, Oman",Masqaţ,Oman,23.614,58.5911,23.614,1720000,15.0,Subtropics,Standard,6,1.0,12.0,3.515,0.67,False,Seasonal,5,1.0,12.0,2.245,0.394,False,Marginal,-1,2.994,False,False,False,False,False,False,False
"Montevideo, Uruguay",Montevideo,Uruguay,-34.9056,-56.1842,34.9056,1719453,46.0,Subtropics,Emerging Suitability,4,1.0,12.0,2.676,0.586,False,Seasonal,4,1.0,12.0,2.762,0.82,False,Seasonal,0,0.611,False,False,False,False,False,True,False
"Pittsburgh, United States",Pittsburgh,United States,40.4397,-79.9763,40.4397,1712828,312.0,Temperate,Invasion Front,3,6.0,8.0,2.06,0.646,False,Marginal,4,5.0,8.0,2.552,0.874,False,Seasonal,1,0.758,False,False,True,False,False,False,True
"Cincinnati, United States",Cincinnati,United States,39.1413,-84.506,39.1413,1704916,231.0,Subtropics,Emerging Suitability,4,6.0,9.0,2.886,0.8,False,Seasonal,4,5.0,8.0,3.064,0.981,False,Seasonal,0,0.963,False,False,False,False,False,True,False
"Manhattan, United States",Manhattan,United States,40.7834,-73.9662,40.7834,1694263,30.0,Temperate,Invasion Front,4,6.0,9.0,2.707,0.824,False,Seasonal,4,5.0,8.0,2.897,0.963,False,Seasonal,0,0.895,False,False,True,False,False,False,False
"Kansas City, United States",Kansas City,United States,39.1238,-94.5541,39.1238,1686807,227.0,Subtropics,Emerging Suitability,4,6.0,9.0,3.166,0.869,False,Seasonal,4,5.0,8.0,3.009,0.952,False,Seasonal,0,1.032,False,False,False,False,False,True,False
"Budapest, Hungary",Budapest,Hungary,47.4983,19.0408,47.4983,1686222,112.0,Temperate,Invasion Front,3,6.0,8.0,1.698,0.554,False,Marginal,4,5.0,8.0,2.612,0.792,False,Seasonal,1,0.914,False,False,True,False,False,False,True
"Patna, India",Patna,India,25.594,85.1376,25.594,1684222,56.0,Subtropics,Standard,8,2.0,11.0,5.827,0.964,False,Seasonal,2,7.0,8.0,2.952,0.616,False,Marginal,-6,1.087,False,False,False,False,False,False,False
"Kampala, Uganda",Kampala,Uganda,0.3136,32.5811,0.3136,1680600,1195.0,Tropics,Year-Round Suitability,12,1.0,12.0,7.035,0.677,True,Seasonal,12,1.0,12.0,9.847,0.902,True,Extended,0,0.515,False,False,False,False,True,False,False
"Sanzhou, China",Sanzhou,China,30.82,108.4,30.82,1680000,106.0,Subtropics,Emerging Suitability,5,5.0,9.0,4.407,0.971,False,Seasonal,4,5.0,8.0,3.578,0.987,False,Seasonal,-1,0.889,False,False,False,False,False,True,False
"Beihai, China",Beihai,China,21.481,109.12,21.481,1680000,22.0,Tropics,Tropical Hotspot,9,3.0,11.0,7.518,0.976,True,Extended,11,2.0,12.0,7.089,0.895,True,Extended,2,0.664,False,True,False,False,False,False,False
"Cleveland, United States",Cleveland,United States,41.4764,-81.6805,41.4764,1679247,196.0,Temperate,Invasion Front,3,6.0,8.0,2.148,0.688,False,Marginal,4,5.0,8.0,2.667,0.912,False,Seasonal,1,0.755,False,False,True,False,False,False,True
"Conakry, Guinea",Conakry,Guinea,9.5092,-13.7122,9.5092,1667864,16.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.197,0.996,False,Extended,12,1.0,12.0,10.387,0.934,False,Extended,0,0.492,False,True,False,False,True,False,False
"Ximeicun, China",Ximeicun,China,24.9612,118.3849,24.9612,1663542,24.0,Subtropics,Mediterranean Pattern,8,4.0,11.0,6.179,0.997,True,Seasonal,6,4.0,9.0,5.081,0.994,True,Seasonal,-2,0.812,False,False,False,True,False,True,False
"Caloocan City, Philippines",Caloocan City,Philippines,14.65,120.97,14.65,1661584,6.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.147,0.992,False,Extended,12,1.0,12.0,9.201,0.876,False,Extended,0,0.571,False,True,False,False,True,False,False
"Ecatepec, Mexico",Ecatepec,Mexico,19.6097,-99.06,19.6097,1655015,2260.0,Tropics,Standard,2,5.0,6.0,1.803,0.336,False,Marginal,8,3.0,10.0,4.533,0.577,False,Seasonal,6,0.72,False,False,False,False,False,False,False
"Yushan, China",Yushan,China,31.322,120.985,31.322,1652159,4.0,Subtropics,Emerging Suitability,6,5.0,10.0,4.221,0.893,False,Seasonal,4,5.0,8.0,3.289,0.993,False,Seasonal,-2,0.785,False,False,False,False,False,True,False
"Fuxin, China",Fuxin,China,42.022,121.67,42.022,1647280,146.0,Temperate,Invasion Front,3,6.0,8.0,2.475,0.793,False,Marginal,4,5.0,8.0,2.989,0.994,False,Seasonal,1,0.914,False,False,True,False,False,False,True
"Novosibirsk, Russia",Novosibirsk,Russia,55.05,82.95,55.05,1633851,168.0,Temperate,Standard,1,7.0,7.0,0.697,0.36,False,Marginal,3,6.0,8.0,1.55,0.617,False,Marginal,2,0.649,False,False,False,False,False,False,False
"Bilāspur, India",Bilāspur,India,22.09,82.15,22.09,1625502,262.0,Tropics,Tropical Hotspot,9,1.0,12.0,6.293,0.973,False,Extended,8,1.0,12.0,4.912,0.778,False,Seasonal,-1,1.089,False,True,False,False,False,False,False
"Semarang, Indonesia",Semarang,Indonesia,-6.99,110.4225,6.99,1621384,11.0,Tropics,Tropical Hotspot,12,1.0,12.0,11.065,0.998,False,Extended,12,1.0,12.0,9.438,0.886,False,Extended,0,0.463,False,True,False,False,True,False,False
"Jingdezhen, China",Jingdezhen,China,29.2917,117.1986,29.2917,1618979,40.0,Subtropics,Emerging Suitability,6,5.0,10.0,4.76,0.91,True,Seasonal,5,4.0,8.0,3.5,0.895,False,Seasonal,-1,0.952,False,False,False,False,False,True,False
"Ludhiāna, India",Ludhiāna,India,30.91,75.85,30.91,1618879,250.0,Subtropics,Standard,6,3.0,10.0,4.684,0.918,False,Seasonal,2,7.0,8.0,1.652,0.606,False,Marginal,-4,1.362,False,False,False,False,False,False,False
